iter	Logloss
344	0.00077139314
345	0.00077139314
346	0.0007713889593
347	0.0007713847793
348	0.0007713806002
349	0.000771376422
350	0.0007713722446
351	0.000771368068
352	0.0007713613318
353	0.0007713571566
354	0.0007713499812
355	0.0007713432485
356	0.0007713390751
357	0.0007713323445
358	0.0007713256153
359	0.0007713214438
360	0.0007713158115
361	0.0007713158115
362	0.0007713101819
363	0.0007713045551
364	0.0007713003861
365	0.0007712989801
366	0.0007712989801
367	0.0007712975742
368	0.0007712975742
369	0.0007712961686
370	0.0007712920007
371	0.0007712848367
372	0.0007712848367
373	0.0007712806702
374	0.0007712806702
375	0.0007712806702
376	0.0007712806702
377	0.0007712806702
378	0.0007712806702
379	0.0007712792652
380	0.0007712778603
381	0.0007712764556
382	0.0007712750511
383	0.000771270886
384	0.0007712667217
385	0.0007712653176
386	0.0007712611544
387	0.0007712611544
388	0.0007712597506
389	0.0007712597506
390	0.0007712463134
391	0.0007712421521
392	0.0007712287218
393	0.000771227319
394	0.0007712231597
395	0.0007712217572
396	0.0007712175988
397	0.0007712134412
398	0.0007712092845
399	0.0007711949856
400	0.0007711908308
401	0.0007711866769
402	0.0007711825237
403	0.0007711783715
404	0.0007711769704
405	0.0007711755696
406	0.0007711755696
407	0.0007711714184
408	0.0007711678466
409	0.0007711636965
410	0.0007711603449
411	0.0007711491452
412	0.0007711477464
413	0.0007711435986
414	0.0007711435986
415	0.0007711422
416	0.0007711388499
417	0.0007711374515
418	0.0007711338824
419	0.0007711324844
420	0.0007711324844
421	0.0007711291352
422	0.0007711277374
423	0.0007711277374
424	0.0007711263397
425	0.0007711249423
426	0.0007711215937
427	0.0007711215937
428	0.0007711215937
429	0.0007711215937
430	0.0007711201965
431	0.0007711187994
432	0.0007711187994
433	0.0007711174026
434	0.0007711174026
435	0.0007711102683
436	0.0007711069212
437	0.0007711055248
438	0.0007710983932
439	0.0007710950473
440	0.0007710936513
441	0.0007710922555
442	0.0007710922555
443	0.0007710908598
444	0.0007710908598
445	0.0007710894643
446	0.0007710861191
447	0.0007710861191
448	0.0007710861191
449	0.0007710861191
450	0.0007710827743
451	0.0007710827743
452	0.0007710827743
453	0.0007710827743
454	0.0007710827743
455	0.0007710827743
456	0.0007710827743
457	0.0007710827743
458	0.0007710827743
459	0.0007710827743
460	0.0007710756475
461	0.0007710756475
462	0.0007710756475
463	0.0007710756475
464	0.0007710756475
465	0.0007710685224
466	0.000771061399
467	0.000771061399
468	0.0007710542772
469	0.0007710542772
470	0.0007710542772
471	0.0007710542772
472	0.0007710542772
473	0.0007710542772
474	0.0007710542772
475	0.0007710509359
476	0.0007710438166
477	0.0007710438166
478	0.0007710438166
479	0.000771036699
480	0.000771036699
481	0.0007710295831
482	0.0007710262445
483	0.0007710229062
484	0.0007710229062
485	0.0007710195683
486	0.0007710195683
487	0.0007710195683
488	0.0007710195683
489	0.0007710195683
490	0.0007710195683
491	0.0007710195683
492	0.0007710195683
493	0.0007710195683
494	0.0007710195683
495	0.0007710195683
496	0.0007710124564
497	0.0007710124564
498	0.0007710124564
499	0.0007710124564
500	0.0007710053462
501	0.0007710053462
502	0.0007710020102
503	0.0007710020102
504	0.0007710020102
505	0.0007710020102
506	0.0007709949024
507	0.0007709949024
508	0.0007709949024
509	0.0007709949024
510	0.0007709949024
511	0.0007709915676
512	0.0007709915676
513	0.0007709915676
514	0.0007709915676
515	0.0007709915676
516	0.0007709915676
517	0.0007709915676
518	0.0007709915676
519	0.0007709915676
520	0.0007709882331
521	0.0007709882331
522	0.000770984899
523	0.0007709777952
524	0.0007709706932
525	0.000770967361
526	0.0007709617929
527	0.0007709562276
528	0.0007709506649
529	0.0007709373429
530	0.0007709317843
531	0.0007709284553
532	0.0007709142706
533	0.0007709000927
534	0.0007708967671
535	0.000770893442
536	0.0007708906659
537	0.0007708906659
538	0.0007708906659
539	0.0007708873413
540	0.0007708802579
541	0.000770877483
542	0.000770877483
543	0.0007708747087
544	0.0007708747087
545	0.0007708719352
546	0.0007708719352
547	0.0007708648546
548	0.0007708615324
549	0.0007708615324
550	0.0007708582106
551	0.0007708526666
552	0.0007708526666
553	0.0007708526666
554	0.0007708493455
555	0.0007708438044
556	0.0007708382661
557	0.0007708382661
558	0.0007708327304
559	0.0007708271974
560	0.0007708271974
561	0.0007708271974
562	0.0007708244321
563	0.0007708216675
564	0.0007708189035
565	0.0007708189035
566	0.0007708155846
567	0.0007708122661
568	0.0007708122661
569	0.000770808948
570	0.000770808948
571	0.0007708061852
572	0.0007708061852
573	0.000770803423
574	0.000770803423
575	0.0007708001056
576	0.0007707930377
577	0.0007707930377
578	0.0007707897214
579	0.0007707864055
580	0.0007707836449
581	0.0007707803295
582	0.0007707770146
583	0.0007707770146
584	0.0007707770146
585	0.0007707703855
586	0.0007707668548
587	0.0007707640957
588	0.0007707574692
589	0.0007707574692
590	0.0007707547111
591	0.0007707476529
592	0.0007707405963
593	0.0007707378396
594	0.0007707378396
595	0.0007707307851
596	0.0007707280295
597	0.0007707280295
598	0.0007707252745
599	0.0007707225201
600	0.0007707225201
601	0.0007707159015
602	0.0007707159015
603	0.0007707159015
604	0.0007707092842
605	0.0007707092842
606	0.0007707065312
607	0.0007707037789
608	0.0007707010272
609	0.0007706982762
610	0.0007706916619
611	0.0007706889118
612	0.0007706861625
613	0.0007706861625
614	0.0007706861625
615	0.0007706791175
616	0.0007706720742
617	0.0007706650326
618	0.0007706579927
619	0.0007706579927
620	0.0007706579927
621	0.0007706509544
622	0.0007706482075
623	0.0007706416033
624	0.0007706388574
625	0.0007706361122
626	0.0007706290782
627	0.0007706290782
628	0.0007706249714
629	0.0007706179396
630	0.0007706179396
631	0.000770611341
632	0.000770611341
633	0.000770611341
634	0.0007706072359
635	0.0007706002078
636	0.0007705936127
637	0.0007705895095
638	0.0007705763239
639	0.0007705722224
640	0.0007705652016
641	0.0007705638312
642	0.0007705506558
643	0.0007705374863
644	0.0007705361167
645	0.0007705347473
646	0.0007705306495
647	0.0007705292803
648	0.0007705279114
649	0.0007705147501
650	0.0007705106542
651	0.0007705051814
652	0.0007704920282
653	0.0007704788809
654	0.0007704747883
655	0.0007704706965
656	0.0007704666056
657	0.0007704526068
658	0.0007704394743
659	0.0007704381083
660	0.0007704367425
661	0.0007704353769
662	0.0007704213919
663	0.0007704104733
664	0.0007704063876
665	0.0007704023026
666	0.0007704023026
667	0.0007704023026
668	0.0007703957448
669	0.0007703902917
670	0.000770383736
671	0.0007703767526
672	0.0007703701998
673	0.0007703661181
674	0.0007703606702
675	0.0007703536912
676	0.0007703467138
677	0.00077034127
678	0.0007703358288
679	0.0007703292829
680	0.0007703252051
681	0.000770321128
682	0.0007703170518
683	0.0007703156926
684	0.0007703156926
685	0.0007703143335
686	0.0007703102583
687	0.0007703088996
688	0.0007703088996
689	0.0007703048254
690	0.0007703034669
691	0.0007702993937
692	0.0007702953213
693	0.0007702822412
694	0.0007702781705
695	0.0007702768129
696	0.0007702768129
697	0.0007702768129
698	0.0007702768129
699	0.0007702768129
700	0.0007702637399
701	0.0007702506728
702	0.0007702506728
703	0.0007702376114
704	0.0007702115034
705	0.0007702115034
706	0.0007702115034
707	0.0007702115034
708	0.0007702115034
709	0.0007702115034
710	0.0007702115034
711	0.0007702115034
712	0.0007702115034
713	0.0007702115034
714	0.0007702115034
715	0.0007702115034
716	0.0007701984596
717	0.0007701984596
718	0.0007701984596
719	0.0007701845669
720	0.0007701715348
721	0.0007701715348
722	0.0007701715348
723	0.0007701715348
724	0.0007701715348
725	0.0007525074199
726	0.0007525010307
727	0.0007524996371
728	0.0007524982437
729	0.0007524942789
730	0.0007524928857
731	0.0007524914928
732	0.000752487529
733	0.0007524811429
734	0.0007524747582
735	0.0007524733658
736	0.0007524669827
737	0.0007524534022
738	0.0007524470235
739	0.000752445632
740	0.0007524416721
741	0.0007524337545
742	0.0007524323635
743	0.0007524244493
744	0.0007524230588
745	0.0007524230588
746	0.000752415148
747	0.0007524119612
748	0.0007524040541
749	0.0007524008681
750	0.0007523929647
751	0.0007523850645
752	0.0007523771675
753	0.0007523692737
754	0.0007523613832
755	0.0007523486509
756	0.0007523447079
757	0.0007523433199
758	0.0007523419321
759	0.0007523405445
760	0.000752337363
761	0.0007523334215
762	0.0007523294807
763	0.0007523255408
764	0.0007523216017
765	0.0007523202148
766	0.0007523170347
767	0.000752313855
768	0.0007523106756
769	0.0007523074966
770	0.0007523061102
771	0.000752302173
772	0.0007523007869
773	0.0007522968507
774	0.0007522929152
775	0.0007522915295
776	0.000752287595
777	0.0007522836613
778	0.000752282276
779	0.0007522790988
780	0.0007522763289
781	0.0007522723966
782	0.0007522696275
783	0.0007522656963
784	0.0007522617658
785	0.0007522589979
786	0.0007522562307
787	0.0007522523015
788	0.0007522387879
789	0.0007522387879
790	0.0007522387879
791	0.0007522348605
792	0.0007522348605
793	0.000752231687
794	0.0007522285138
795	0.0007522245877
796	0.0007522110853
797	0.000752207711
798	0.0007522045402
799	0.0007522013698
800	0.000752195843
801	0.0007521926733
802	0.0007521895039
803	0.0007521768289
804	0.0007521768289
805	0.0007521768289
806	0.0007521768289
807	0.0007521641596
808	0.0007521514959
809	0.0007521388379
810	0.0007521388379
811	0.0007521388379
812	0.0007521261855
813	0.0007521261855
814	0.0007521261855
815	0.0007521261855
816	0.0007521135387
817	0.0007521135387
818	0.0007521135387
819	0.0007521008976
820	0.0007520941739
821	0.0007520941739
822	0.0007520815414
823	0.0007520815414
824	0.0007520815414
825	0.0007520815414
826	0.0007520815414
827	0.0007520815414
828	0.0007520815414
829	0.0007520815414
830	0.0007520815414
831	0.0007520689144
832	0.0007520689144
833	0.0007520689144
834	0.0007520662521
835	0.0007520662521
836	0.0007520662521
837	0.0007520662521
838	0.0007520662521
839	0.0007520662521
840	0.0007520662521
841	0.0007520662521
842	0.0007520662521
843	0.0007520662521
844	0.0007520662521
845	0.0007520662521
846	0.0007520662521
847	0.0007520662521
848	0.0007520630966
849	0.0007520599416
850	0.0007520565842
851	0.0007520510755
852	0.0007520455694
853	0.0007520424157
854	0.0007520392623
855	0.0007520314394
856	0.0007520280844
857	0.0007520225829
858	0.0007520225829
859	0.0007520225829
860	0.0007520162793
861	0.000752008462
862	0.0007520029647
863	0.0007519966642
864	0.0007519966642
865	0.0007519911702
866	0.0007519856788
867	0.0007519801901
868	0.0007519738929
869	0.0007519699885
870	0.0007519660849
871	0.00075195979
872	0.0007519566432
873	0.0007519527411
874	0.0007519464488
875	0.0007519425479
876	0.000751937066
877	0.0007519337189
878	0.0007519309793
879	0.0007519270802
880	0.0007519243415
881	0.0007519211974
882	0.0007519180537
883	0.0007519153159
884	0.0007519114185
885	0.0007519082755
886	0.0007519051329
887	0.0007519023964
888	0.0007518996604
889	0.0007518969252
890	0.0007518937834
891	0.0007518898883
892	0.0007518898883
893	0.0007518859939
894	0.0007518826511
895	0.0007518826511
896	0.0007518799173
897	0.0007518799173
898	0.0007518771842
899	0.0007518771842
900	0.0007518744517
901	0.0007518717199
902	0.0007518689887
903	0.0007518689887
904	0.0007518689887
905	0.0007518689887
906	0.0007518656471
907	0.0007518617553
908	0.0007518590252
909	0.0007518551344
910	0.0007518524051
911	0.000751846128
912	0.000751846128
913	0.0007518433997
914	0.0007518406721
915	0.0007518406721
916	0.0007518379451
917	0.0007518379451
918	0.0007518352188
919	0.0007518352188
920	0.0007518352188
921	0.0007518324931
922	0.0007518324931
923	0.000751829768
924	0.000751829768
925	0.000751829768
926	0.0007518164151
927	0.0007518164151
928	0.0007518136914
929	0.0007518109683
930	0.000751804698
931	0.000751801976
932	0.0007517886343
933	0.0007517859135
934	0.0007517725789
935	0.0007517663164
936	0.0007517600552
937	0.0007517561726
938	0.0007517522908
939	0.0007517495725
940	0.0007517456918
941	0.0007517418118
942	0.0007517379326
943	0.0007517348039
944	0.0007517334455
945	0.0007517320873
946	0.0007517289591
947	0.0007361029532
948	0.0007360991717
949	0.0007360991717
950	0.0007360991717
951	0.0007360963891
952	0.0007360936071
953	0.0007360936071
954	0.0007360898268
955	0.0007360898268
956	0.0007360898268
957	0.0007360898268
958	0.0007360860473
959	0.0007360860473
960	0.0007360822686
961	0.000736079488
962	0.000736079488
963	0.000736079488
964	0.000736079488
965	0.0007360767081
966	0.0007360767081
967	0.0007360739289
968	0.0007360608964
969	0.0007360608964
970	0.0007360581185
971	0.0007360581185
972	0.0007360553413
973	0.0007360525647
974	0.0007360487892
975	0.0007360460135
976	0.000736042239
977	0.000736042239
978	0.000736042239
979	0.000736042239
980	0.000736042239
981	0.000736042239
982	0.000736042239
983	0.0007360389833
984	0.0007360362087
985	0.0007360334348
986	0.0007360334348
987	0.0007360334348
988	0.0007360306615
989	0.0007360306615
990	0.0007360306615
991	0.0007360306615
992	0.0007360306615
993	0.0007360278889
994	0.0007360278889
995	0.0007360241164
996	0.000735998087
997	0.0007359943172
998	0.0007359915471
999	0.0007359877784
